,block #,set size,overall stimulus id,image folder,image number,in block stim #,correct action #,correct key#,2/1 correct FB proba,CorrectFB value
330,12.0,4.0,38.0,15.0,5.0,2.0,2.0,13.0,0.2,1.0
331,12.0,4.0,39.0,15.0,4.0,3.0,2.0,13.0,0.5,2.0
332,12.0,4.0,39.0,15.0,4.0,3.0,2.0,13.0,0.5,2.0
333,12.0,4.0,40.0,15.0,3.0,4.0,3.0,14.0,0.2,1.0
334,12.0,4.0,37.0,15.0,6.0,1.0,1.0,15.0,0.8,2.0
335,12.0,4.0,38.0,15.0,5.0,2.0,2.0,13.0,0.2,2.0
336,12.0,4.0,38.0,15.0,5.0,2.0,2.0,13.0,0.2,1.0
337,12.0,4.0,37.0,15.0,6.0,1.0,1.0,15.0,0.8,2.0
338,12.0,4.0,40.0,15.0,3.0,4.0,3.0,14.0,0.2,1.0
339,12.0,4.0,39.0,15.0,4.0,3.0,2.0,13.0,0.5,1.0
340,12.0,4.0,37.0,15.0,6.0,1.0,1.0,15.0,0.8,2.0
341,12.0,4.0,40.0,15.0,3.0,4.0,3.0,14.0,0.2,1.0
342,12.0,4.0,38.0,15.0,5.0,2.0,2.0,13.0,0.2,1.0
343,12.0,4.0,39.0,15.0,4.0,3.0,2.0,13.0,0.5,1.0
344,12.0,4.0,38.0,15.0,5.0,2.0,2.0,13.0,0.2,1.0
345,12.0,4.0,39.0,15.0,4.0,3.0,2.0,13.0,0.5,2.0
346,12.0,4.0,40.0,15.0,3.0,4.0,3.0,14.0,0.2,1.0
347,12.0,4.0,37.0,15.0,6.0,1.0,1.0,15.0,0.8,2.0
348,12.0,4.0,37.0,15.0,6.0,1.0,1.0,15.0,0.8,1.0
349,12.0,4.0,40.0,15.0,3.0,4.0,3.0,14.0,0.2,1.0
350,12.0,4.0,38.0,15.0,5.0,2.0,2.0,13.0,0.2,1.0
351,12.0,4.0,38.0,15.0,5.0,2.0,2.0,13.0,0.2,1.0
352,12.0,4.0,39.0,15.0,4.0,3.0,2.0,13.0,0.5,1.0
353,12.0,4.0,37.0,15.0,6.0,1.0,1.0,15.0,0.8,2.0
354,12.0,4.0,39.0,15.0,4.0,3.0,2.0,13.0,0.5,2.0
355,12.0,4.0,40.0,15.0,3.0,4.0,3.0,14.0,0.2,2.0
356,12.0,4.0,38.0,15.0,5.0,2.0,2.0,13.0,0.2,2.0
357,12.0,4.0,39.0,15.0,4.0,3.0,2.0,13.0,0.5,1.0
358,12.0,4.0,40.0,15.0,3.0,4.0,3.0,14.0,0.2,2.0
359,12.0,4.0,37.0,15.0,6.0,1.0,1.0,15.0,0.8,2.0
